holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_clear,is_rainy,high_cloud_coverage,has_precipitation,temp_normalized,traffic_volume_normalized,clouds_all_normalized,congestion_category
,280.12,0.0,0.0,75,Clouds,broken clouds,2012-10-06 13:00:00,5074,13,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.0895995822675498,0.913156655252059,0.6570466472736423,3
,280.25,0.0,0.0,75,Clouds,broken clouds,2012-10-06 14:00:00,5025,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.07937307763494715,0.88849554232207,0.6570466472736423,3
,280.0,0.0,0.0,75,Clouds,broken clouds,2012-10-06 15:00:00,5153,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.09903943269764524,0.9529164087514291,0.6570466472736423,3
,279.06,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 16:00:00,5024,16,5,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.1729849277333899,0.8879922543030906,1.0415160526116827,3
,278.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 17:00:00,4779,17,5,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.18478474077100696,0.7646866896531452,1.0415160526116827,2
,278.39,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 18:00:00,4362,18,5,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.22569075930142204,0.5548155857387486,1.0415160526116827,2
,278.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 19:00:00,3860,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.24378380595910124,0.3021650002111055,1.0415160526116827,2
,278.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 20:00:00,3160,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.24378380595910124,-0.05013661307445253,1.0415160526116827,1
,277.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 21:00:00,2992,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.2618768526167849,-0.13468900026298647,1.0415160526116827,1
,276.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 22:00:00,3202,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.3429022354751034,-0.02899851627731905,1.0415160526116827,1
,276.34,0.0,0.0,75,Clouds,broken clouds,2012-10-06 23:00:00,1941,23,5,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.3869548708155473,-0.6636447082103029,0.6570466472736423,1
,276.11,0.0,0.0,75,Clouds,broken clouds,2012-10-07 00:00:00,1233,0,6,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.4050479174732265,-1.0199726256476958,0.6570466472736423,1
,275.73,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 03:00:00,323,3,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.43494077716852725,-1.4779647229189212,1.0415160526116827,0
,275.65,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 04:00:00,312,4,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.44123401078859387,-1.4835008911276943,1.0415160526116827,0
,275.51,0.0,0.0,75,Clouds,broken clouds,2012-10-07 05:00:00,627,5,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.4522471696237037,-1.3249651651491932,0.6570466472736423,0
,275.05,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 06:00:00,1508,6,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.4884332629390666,-0.8815684204283695,1.0415160526116827,1
,274.77,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 07:00:00,1539,7,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.5104595806092908,-0.8659664918400091,1.0415160526116827,1
,274.77,0.0,0.0,75,Clouds,broken clouds,2012-10-07 08:00:00,2232,8,6,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.5104595806092908,-0.5171878946873066,0.6570466472736423,1
,275.55,0.0,0.0,75,Clouds,broken clouds,2012-10-07 09:00:00,4568,9,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.4491005528136704,0.6584929176484985,0.6570466472736423,2
,276.24,0.0,0.0,75,Clouds,broken clouds,2012-10-07 10:00:00,4624,10,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.39482141284062383,0.6866770467113431,0.6570466472736423,2
,277.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 11:00:00,4529,11,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.33424903924751515,0.6388646849083031,1.0415160526116827,2
,277.43,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 12:00:00,5139,12,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.3012095627421811,0.9458703764857179,1.0415160526116827,3
,278.45,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 13:00:00,6640,13,6,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.2209708340863743,1.7013056929737502,1.0415160526116827,3
,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 14:00:00,6589,14,6,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.1564651894807251,1.6756380040058025,1.0415160526116827,3
,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 15:00:00,4429,15,6,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.1564651894807251,0.5885358830103662,1.0415160526116827,2
,279.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 16:00:00,4329,16,6,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.14309206803808916,0.5382070811124294,1.0415160526116827,2
,279.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 17:00:00,3833,17,6,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.1525319184681846,0.28857622369866254,1.0415160526116827,2
,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 18:00:00,4015,18,6,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.1564651894807251,0.3801746431529076,1.0415160526116827,2
,278.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 19:00:00,3382,19,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.24771707697164175,0.0615933271389673,1.0415160526116827,2
,276.79,0.0,0.0,75,Clouds,broken clouds,2012-10-07 20:00:00,2815,20,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.35155543170268716,-0.2237709796223347,0.6570466472736423,1
,275.73,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 21:00:00,2110,21,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.43494077716852725,-0.5785890330027896,1.0415160526116827,1
,274.88,0.0,0.0,75,Clouds,broken clouds,2012-10-07 22:00:00,1555,22,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.5018063843817026,-0.8579138835363391,0.6570466472736423,1
,273.92,0.0,0.0,20,Clouds,few clouds,2012-10-07 23:00:00,959,23,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.5773251878224616,-1.157873542848043,-0.7526745056325055,0
Columbus Day,273.08,0.0,0.0,20,Clouds,few clouds,2012-10-08 00:00:00,455,0,0,0,0.0,1.0,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.6434041408331297,-1.4115307044136447,-0.7526745056325055,0
,272.62,0.0,0.0,20,Clouds,few clouds,2012-10-08 01:00:00,336,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.6795902341484926,-1.4714219786721896,-0.7526745056325055,0
,271.78,0.0,0.0,1,Clear,sky is clear,2012-10-08 02:00:00,265,2,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.7456691871591606,-1.5071554280197246,-1.2396690857273567,0
,271.05,0.0,0.0,1,Clear,sky is clear,2012-10-08 03:00:00,314,3,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.803094943942236,-1.4824943150897356,-1.2396690857273567,0
,270.63,0.0,0.0,1,Clear,sky is clear,2012-10-08 04:00:00,779,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.8361344204475701,-1.2484653862643291,-1.2396690857273567,0
,270.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 05:00:00,2571,5,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.8597340465228087,-0.34657325625330065,-1.2396690857273567,1
,269.61,0.0,0.0,20,Clouds,few clouds,2012-10-08 06:00:00,5563,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.9163731491033769,1.1592644965329701,-0.7526745056325055,3
,270.01,0.0,0.0,20,Clouds,few clouds,2012-10-08 07:00:00,6676,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.8849069810030618,1.7194240616570076,-0.7526745056325055,3
,271.23,0.0,0.0,20,Clouds,few clouds,2012-10-08 08:00:00,5966,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.7889351682970929,1.3620895681816558,-0.7526745056325055,3
,273.71,0.0,0.0,20,Clouds,few clouds,2012-10-08 09:00:00,4832,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.5938449260751308,0.7913609546590518,-0.7526745056325055,2
,276.77,0.0,0.0,20,Clouds,few clouds,2012-10-08 10:00:00,4395,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.353128740107706,0.5714240903650677,-0.7526745056325055,2
,279.47,0.0,0.0,20,Clouds,few clouds,2012-10-08 11:00:00,4411,11,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.14073210543056305,0.5794766986687376,-0.7526745056325055,2
,279.84,0.0,0.0,1,Clear,sky is clear,2012-10-08 12:00:00,4648,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.11162589993777398,0.698755959166848,-1.2396690857273567,2
,282.34,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 13:00:00,4602,13,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.08503765068920693,0.675604710293797,-0.2400486318484518,2
,282.94,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 14:00:00,5125,14,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.13223690283968415,0.9388243442200068,-0.2400486318484518,3
,283.48,0.0,0.0,1,Clear,sky is clear,2012-10-08 15:00:00,5502,15,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.17471622977511364,1.1285639273752288,-1.2396690857273567,3
,284.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 16:00:00,5979,16,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.24158183698828448,1.3686323124283877,-1.2396690857273567,3
,284.48,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 17:00:00,5663,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.253381650025906,1.209593298430907,-0.2400486318484518,3
,284.23,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 18:00:00,4259,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.23371529496320792,0.5029769197838736,-0.2400486318484518,2
,281.99,0.0,0.0,20,Clouds,few clouds,2012-10-08 19:00:00,3069,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.05750475360143229,-0.09593582280157507,-0.7526745056325055,1
,279.81,0.0,0.0,1,Clear,sky is clear,2012-10-08 20:00:00,2378,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.11398586254529561,-0.4437078439163188,-1.2396690857273567,1
,279.35,0.0,0.0,1,Clear,sky is clear,2012-10-08 21:00:00,2030,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.15017195586065848,-0.6188520745211391,-1.2396690857273567,1
,278.9,0.0,0.0,1,Clear,sky is clear,2012-10-08 22:00:00,1400,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.18557139497351863,-0.9359235264781413,-1.2396690857273567,1
,278.46,0.0,0.0,1,Clear,sky is clear,2012-10-08 23:00:00,917,23,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.2201841798838671,-1.1790116396451764,-1.2396690857273567,0
,277.78,0.0,0.0,1,Clear,sky is clear,2012-10-09 00:00:00,515,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.27367666565440646,-1.3813334232748826,-1.2396690857273567,0
,277.27,0.0,0.0,1,Clear,sky is clear,2012-10-09 01:00:00,302,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.3137960299823098,-1.488533771317488,-1.2396690857273567,0
,277.47,0.0,0.0,1,Clear,sky is clear,2012-10-09 02:00:00,251,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,-0.29806294593214777,-1.514201460285436,-1.2396690857273567,0
,276.97,0.0,0.0,20,Clouds,few clouds,2012-10-09 04:00:00,798,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.33739565605754396,-1.2389029139037213,-0.7526745056325055,0
,276.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 05:00:00,2678,5,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.3727950951704041,-0.2927214382225082,-0.2400486318484518,1
,276.6,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 06:00:00,5733,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.36650186155033754,1.244823459759463,-0.2400486318484518,3
,277.31,0.0,0.0,75,Clouds,broken clouds,2012-10-09 07:00:00,6449,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,-0.31064941317227657,1.6051776813486909,0.6570466472736423,3
,278.38,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 08:00:00,5765,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.22647741350392925,1.2609286763668026,1.0415160526116827,3
,279.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 09:00:00,5599,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,-0.15017195586065848,1.1773828652162275,1.0415160526116827,3
,281.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 10:00:00,4534,10,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.008732193045940664,0.6413811250032,1.0415160526116827,2
,283.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 11:00:00,4691,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.14561002428232012,0.7203973439829608,1.0415160526116827,2
,284.08,0.0,0.0,75,Clouds,broken clouds,2012-10-09 12:00:00,5067,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.22191548192558638,0.9096336391192034,0.6570466472736423,3
