holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,congestion_category,is_low_visibility,high_risk
,284.09,0.0,0.0,93,Mist,mist,2012-10-14 14:00:00,4358,High,1,1
,284.09,0.0,0.0,93,Rain,light rain,2012-10-14 14:00:00,4358,High,1,1
,284.09,0.0,0.0,93,Drizzle,light intensity drizzle,2012-10-14 14:00:00,4358,High,1,1
,284.55,0.0,0.0,93,Mist,mist,2012-10-14 15:00:00,4342,High,1,1
,284.55,0.0,0.0,93,Rain,light rain,2012-10-14 15:00:00,4342,High,1,1
,284.68,0.0,0.0,93,Mist,mist,2012-10-14 16:00:00,4234,High,1,1
,284.64,0.0,0.0,93,Rain,light rain,2012-10-14 17:00:00,4271,High,1,1
,284.64,0.0,0.0,93,Mist,mist,2012-10-14 17:00:00,4271,High,1,1
,284.4,0.0,0.0,93,Mist,mist,2012-10-14 18:00:00,4080,High,1,1
,284.17,0.0,0.0,93,Mist,mist,2012-10-14 19:00:00,3453,High,1,1
,284.03,0.0,0.0,93,Mist,mist,2012-10-14 20:00:00,2718,Medium,1,0
,283.58,0.0,0.0,93,Mist,mist,2012-10-14 21:00:00,2439,Medium,1,0
,283.04,0.0,0.0,93,Mist,mist,2012-10-14 22:00:00,1819,Medium,1,0
,281.95,0.0,0.0,93,Mist,mist,2012-10-14 23:00:00,1002,Low,1,0
,281.95,0.0,0.0,93,Fog,fog,2012-10-14 23:00:00,1002,Low,1,0
,281.61,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,542,Low,1,0
,281.61,0.0,0.0,93,Fog,fog,2012-10-15 00:00:00,542,Low,1,0
,281.57,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,303,Low,1,0
,281.42,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,239,Low,1,0
,281.29,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,335,Low,1,0
,281.29,0.0,0.0,85,Fog,fog,2012-10-15 03:00:00,335,Low,1,0
,281.02,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,810,Low,1,0
,281.02,0.0,0.0,85,Fog,fog,2012-10-15 04:00:00,810,Low,1,0
,280.82,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2606,Medium,1,0
,280.82,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2606,Medium,1,0
,280.39,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714,Severe,1,1
,280.19,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798,Severe,1,1
,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114,Severe,1,1
,279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094,Severe,1,1
,280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473,High,1,1
,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529,High,1,1
,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823,High,1,1
,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872,High,0,0
,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238,Severe,0,0
,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584,Severe,0,0
,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246,Severe,0,0
,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957,Severe,0,0
,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535,High,0,0
,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234,Medium,0,0
,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677,Medium,0,0
,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077,Medium,1,0
,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380,Medium,0,0
,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927,Low,0,0
,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500,Low,0,0
,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324,Low,0,0
,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257,Low,0,0
,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354,Low,0,0
,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769,Low,0,0
,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769,Medium,0,0
,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789,Severe,0,0
,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055,Severe,0,0
,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408,Severe,0,0
,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254,Severe,0,0
,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547,High,0,0
,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784,High,0,0
,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015,Severe,0,0
,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057,Severe,0,0
,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430,Severe,0,0
,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813,Severe,0,0
,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496,Severe,0,0
,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429,Severe,0,0
,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142,Severe,1,1
,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311,Medium,0,0
,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777,Medium,1,0
,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331,Medium,1,0
,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767,Medium,1,0
,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093,Low,1,0
,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554,Low,0,0
,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333,Low,0,0
,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267,Low,1,0
,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358,Low,1,0
,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777,Low,0,0
,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732,Medium,1,0
,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637,Severe,1,1
,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564,Severe,0,0
,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274,Severe,0,0
,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403,Severe,1,1
,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403,Severe,1,1
,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680,High,0,0
,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642,High,0,0
,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979,Severe,0,0
,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851,High,0,0
,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291,High,0,0
,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714,High,0,0
,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723,Severe,0,0
,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180,Severe,0,0
,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843,High,0,0
,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435,High,0,0
,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921,Medium,0,0
,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763,Medium,0,0
,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930,Medium,0,0
,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160,Low,0,0
,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654,Low,0,0
,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374,Low,0,0
,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301,Low,1,0
,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397,Low,1,0
,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794,Low,1,0
,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564,Medium,1,0
,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358,Severe,0,0
,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441,Severe,1,1
,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536,Severe,1,1
,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256,Severe,1,1
,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619,High,1,1
,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107,Severe,1,1
,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147,Severe,1,1
,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283,Severe,1,1
,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704,Severe,1,1
,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887,Severe,1,1
,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307,Severe,1,1
,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953,Severe,1,1
,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519,High,1,1
,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427,High,1,1
,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921,Medium,1,0
,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649,Medium,1,0
,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005,Medium,1,0
,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177,Low,1,0
,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699,Low,1,0
,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436,Low,1,0
,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353,Low,1,0
,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353,Low,1,0
,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399,Low,1,0
,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720,Low,1,0
,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720,Low,1,0
,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720,Low,1,0
,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720,Low,1,0
,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370,Medium,1,0
,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370,Medium,1,0
,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162,Severe,1,1
,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162,Severe,1,1
,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162,Severe,1,1
,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777,Severe,1,1
,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777,Severe,1,1
,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235,Severe,1,1
,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235,Severe,1,1
,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235,Severe,1,1
,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606,High,1,1
,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606,High,1,1
,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328,High,1,1
,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282,High,1,1
,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489,High,1,1
,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908,High,1,1
,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620,Severe,1,1
,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849,Severe,1,1
,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849,Severe,1,1
,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945,Severe,1,1
,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619,High,1,1
,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479,High,1,1
,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804,High,0,0
,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908,Medium,1,0
,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942,Medium,1,0
,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077,Medium,1,0
,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077,Medium,1,0
,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051,Medium,1,0
,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051,Medium,1,0
,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051,Medium,1,0
,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270,Medium,1,0
,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270,Medium,1,0
,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773,Low,1,0
,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773,Low,1,0
,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589,Low,1,0
,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432,Low,1,0
,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432,Low,1,0
,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401,Low,1,0
,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401,Low,1,0
,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401,Low,1,0
,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759,Low,1,0
,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759,Low,1,0
,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759,Low,1,0
,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313,Medium,1,0
,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313,Medium,1,0
,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313,Medium,1,0
,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824,Medium,1,0
,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824,Medium,1,0
,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824,Medium,1,0
,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787,Medium,1,0
,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787,Medium,1,0
,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787,Medium,1,0
,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713,High,1,1
,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713,High,1,1
,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713,High,1,1
,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713,High,1,1
,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815,High,1,1
,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815,High,1,1
,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815,High,1,1
,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815,High,1,1
,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339,High,1,1
,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339,High,1,1
,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339,High,1,1
,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613,High,1,1
,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613,High,1,1
,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613,High,1,1
,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613,High,1,1
,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507,High,0,0
,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452,High,1,1
,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636,High,0,0
,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810,High,1,1
,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125,Severe,0,0
,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337,High,0,0
,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644,High,0,0
,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107,Medium,0,0
,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929,Medium,0,0
,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865,Medium,1,0
,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340,Medium,1,0
,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372,Medium,1,0
,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928,Medium,1,0
,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928,Medium,1,0
,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695,High,0,0
,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335,High,0,0
,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583,Medium,1,0
,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959,Low,1,0
,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498,Low,0,0
,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306,Low,0,0
,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259,Low,0,0
,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324,Low,0,0
,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806,Low,1,0
,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622,Medium,1,0
,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456,Severe,1,1
,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324,High,0,0
,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378,High,0,0
,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639,High,0,0
,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546,High,0,0
,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006,Severe,0,0
,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361,Severe,0,0
,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101,Severe,0,0
,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781,Severe,0,0
,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272,High,0,0
,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091,Medium,0,0
,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434,Medium,0,0
,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984,Medium,0,0
,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383,Medium,0,0
,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959,Low,1,0
,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511,Low,1,0
,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346,Low,1,0
,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253,Low,0,0
,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349,Low,0,0
,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807,Low,0,0
,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669,Medium,0,0
,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210,Severe,0,0
,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083,Severe,0,0
,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790,Severe,0,0
,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484,Severe,0,0
,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407,High,1,1
,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725,High,0,0
,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826,High,1,1
,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945,Severe,1,1
,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065,Severe,1,1
,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618,Severe,1,1
,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094,Severe,1,1
,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844,Severe,1,1
,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649,High,1,1
,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180,Medium,1,0
,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963,Medium,1,0
,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450,Medium,1,0
,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613,Medium,1,0
,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021,Low,1,0
,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580,Low,1,0
,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580,Low,1,0
,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298,Low,1,0
,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261,Low,1,0
,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408,Low,1,0
,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408,Low,1,0
,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793,Low,1,0
,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793,Low,1,0
,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643,Medium,1,0
,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643,Medium,1,0
,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643,Medium,1,0
,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593,Severe,1,1
,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593,Severe,1,1
,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593,Severe,1,1
,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593,Severe,1,1
,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722,Severe,1,1
,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,5722,Severe,1,1
,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607,Severe,1,1
,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,5607,Severe,1,1
,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,5607,Severe,1,1
,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607,Severe,1,1
,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492,Severe,1,1
,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492,Severe,1,1
,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,5492,Severe,1,1
,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542,High,1,1
,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720,High,1,1
,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720,High,1,1
,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982,Severe,1,1
,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,4982,Severe,1,1
,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,4982,Severe,1,1
,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032,Severe,1,1
,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032,Severe,1,1
,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,5032,Severe,1,1
,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212,Severe,1,1
,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,5212,Severe,1,1
